Groups:
camcap:camcap_1|data_in_R[7..0] =, camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0],  hex

Data:
time unit: ps, camcap:camcap_1|data_in_R[7..0], camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0], camcap:camcap_1|trig_0_R, 
395080, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
395100, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
395120, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
395140, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
395160, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
395180, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
395200, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
395220, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
395240, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
395260, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
395280, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
395300, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
395320, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
395340, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
395360, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
395380, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
395400, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
395420, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
395440, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
395460, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
395480, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
395500, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
395520, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
395540, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
395560, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
395580, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
395600, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
395620, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
395640, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
395660, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
395680, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
395700, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
395720, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
395740, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
395760, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
395780, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
395800, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
395820, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
395840, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
395860, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
395880, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
395900, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
395920, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
395940, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
395960, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
395980, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
396000, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
396020, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
396040, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
396060, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
396080, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
396100, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
396120, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
396140, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
396160, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
396180, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
396200, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
396220, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
396240, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
396260, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
396280, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
396300, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
396320, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
396340, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
396360, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
396380, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
396400, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
396420, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
396440, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
396460, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
396480, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
396500, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
396520, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
396540, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
396560, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
396580, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
396600, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
396620, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
396640, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
396660, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
396680, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
396700, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
396720, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
396740, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
396760, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
396780, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
396800, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
396820, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
396840, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
396860, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
396880, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
396900, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
396920, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
396940, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
396960, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
396980, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
397000, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
397020, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
397040, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
397060, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
397080, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
397100, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
397120, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
397140, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
397160, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
397180, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
397200, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
397220, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
397240, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
397260, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
397280, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
397300, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
397320, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
397340, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
397360, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
397380, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
397400, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
397420, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
397440, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
397460, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
397480, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
397500, 5E, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
397520, 5D, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
397540, 5C, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
397560, 5B, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
397580, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
397600, 59, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
397620, 58, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
397640, 57, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
397660, 56, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
397680, 55, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
397700, 54, 0, 1, 0, 1, 0, 1, 0, 0, 0, 
397720, 53, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
397740, 52, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
397760, 51, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
397780, 50, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
397800, 4F, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
397820, 4E, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
397840, 4D, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
397860, 4C, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
397880, 4B, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
397900, 4A, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
397920, 49, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
397940, 48, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
397960, 47, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
397980, 46, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
398000, 45, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
398020, 44, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
398040, 43, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
398060, 42, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
398080, 41, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
398100, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
398120, 3F, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
398140, 3E, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
398160, 3D, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
398180, 3C, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
398200, 3B, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
398220, 3A, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
398240, 39, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
398260, 38, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
398280, 37, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
398300, 36, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
398320, 35, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
398340, 34, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
398360, 33, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
398380, 32, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
398400, 31, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
398420, 30, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
398440, 2F, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
398460, 2E, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
398480, 2D, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
398500, 2C, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
398520, 2B, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
398540, 2A, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
398560, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
398580, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
398600, 27, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
398620, 26, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
398640, 25, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
398660, 24, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
398680, 23, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
398700, 22, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
398720, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
398740, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
398760, 1F, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
398780, 1E, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
398800, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
398820, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
398840, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
398860, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
398880, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
398900, 18, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
398920, 17, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
398940, 16, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
398960, 15, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
398980, 14, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
399000, 13, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
399020, 12, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
399040, 11, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
399060, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
399080, 0F, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
399100, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
399120, 0D, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
399140, 0C, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
399160, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
399180, 0A, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
399200, 09, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
399220, 08, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
399240, 07, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
399260, 06, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
399280, 05, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
399300, 04, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
399320, 03, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
399340, 02, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
399360, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
399380, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
399400, FF, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
399420, FE, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
399440, FD, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
399460, FC, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
399480, FB, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
399500, FA, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
399520, F9, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
399540, F8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
399560, F7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
399580, F6, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
399600, F5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
399620, F4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
399640, F3, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
399660, F2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
399680, F1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
399700, F0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
399720, EF, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
399740, EE, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
399760, ED, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
399780, EC, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
399800, EB, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
399820, EA, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
399840, E9, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
399860, E8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
399880, E7, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
399900, E6, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
399920, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
399940, E4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
399960, E3, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
399980, E2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
400000, E1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
400020, E0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
400040, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
400060, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
400080, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
400100, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
400120, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
400140, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
400160, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
400180, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
400200, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
400220, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
400240, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
400260, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
400280, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
400300, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
400320, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
400340, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
400360, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
400380, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
400400, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
400420, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
400440, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
400460, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
400480, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
400500, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
400520, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
400540, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
400560, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
400580, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
400600, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
400620, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
400640, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
400660, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
400680, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
400700, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
400720, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
400740, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
400760, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
400780, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
400800, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
400820, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
400840, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
400860, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
400880, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
400900, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
400920, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
400940, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
400960, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
400980, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
401000, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
401020, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
401040, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
401060, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
401080, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
401100, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
401120, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
401140, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
401160, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
401180, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
401200, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
401220, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
401240, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
401260, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
401280, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
401300, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
401320, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
401340, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
401360, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
401380, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
401400, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
401420, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
401440, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
401460, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
401480, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
401500, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
401520, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
401540, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
401560, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
401580, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
401600, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
401620, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
401640, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
401660, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
401680, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
401700, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
401720, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
401740, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
401760, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
401780, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
401800, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
401820, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
401840, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
401860, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
401880, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
401900, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
401920, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
401940, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
401960, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
401980, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
402000, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
402020, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
402040, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
402060, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
402080, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
402100, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
402120, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
402140, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
402160, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
402180, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
402200, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
402220, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
402240, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
402260, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
402280, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
402300, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
402320, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
402340, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
402360, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
402380, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
402400, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
402420, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
402440, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
402460, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
402480, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
402500, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
402520, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
402540, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
402560, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
402580, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
402600, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
402620, 5E, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
402640, 5D, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
402660, 5C, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
402680, 5B, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
402700, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
402720, 59, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
402740, 58, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
402760, 57, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
402780, 56, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
