Groups:
camcap:camcap_1|data_in_R[7..0] =, camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0],  hex

Data:
time unit: ps, camcap:camcap_1|data_in_R[7..0], camcap:camcap_1|data_in_R[7], camcap:camcap_1|data_in_R[6], camcap:camcap_1|data_in_R[5], camcap:camcap_1|data_in_R[4], camcap:camcap_1|data_in_R[3], camcap:camcap_1|data_in_R[2], camcap:camcap_1|data_in_R[1], camcap:camcap_1|data_in_R[0], camcap:camcap_1|trig_0_R, 
0, XX, X, X, X, X, X, X, X, X, X, 
719720, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
719740, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
719760, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
719780, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
719800, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
719820, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
719840, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
719860, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
719880, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
719900, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
719920, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
719940, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
719960, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
719980, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
720000, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
720020, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
720040, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
720060, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
720080, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
720100, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
720120, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
720140, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
720160, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
720180, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
720200, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
720220, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
720240, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
720260, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
720280, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
720300, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
720320, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
720340, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
720360, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
720380, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
720400, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
720420, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
720440, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
720460, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
720480, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
720500, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
720520, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
720540, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
720560, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
720580, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
720600, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
720620, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
720640, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
720660, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
720680, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
720700, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
720720, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
720740, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
720760, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
720780, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
720800, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
720820, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
720840, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
720860, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
720880, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
720900, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
720920, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
720940, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
720960, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
720980, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
721000, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
721020, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
721040, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
721060, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
721080, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
721100, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
721120, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
721140, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
721160, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
721180, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
721200, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
721220, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
721240, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
721260, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
721280, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
721300, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
721320, E0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
721340, E1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
721360, E2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
721380, E3, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
721400, E4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
721420, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
721440, E6, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
721460, E7, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
721480, E8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
721500, E9, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
721520, EA, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
721540, EB, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
721560, EC, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
721580, ED, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
721600, EE, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
721620, EF, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
721640, F0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
721660, F1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
721680, F2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
721700, F3, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
721720, F4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
721740, F5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
721760, F6, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
721780, F7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
721800, F8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
721820, F9, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
721840, FA, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
721860, FB, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
721880, FC, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
721900, FD, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
721920, FE, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
721940, FF, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
721960, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
721980, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
722000, 02, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
722020, 03, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
722040, 04, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
722060, 05, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
722080, 06, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
722100, 07, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
722120, 08, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
722140, 09, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
722160, 0A, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
722180, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
722200, 0C, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
722220, 0D, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
722240, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
722260, 0F, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
722280, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
722300, 11, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
722320, 12, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
722340, 13, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
722360, 14, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
722380, 15, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
722400, 16, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
722420, 17, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
722440, 18, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
722460, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
722480, 1A, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
722500, 1B, 0, 0, 0, 1, 1, 0, 1, 1, 0, 
722520, 1C, 0, 0, 0, 1, 1, 1, 0, 0, 0, 
722540, 1D, 0, 0, 0, 1, 1, 1, 0, 1, 0, 
722560, 1E, 0, 0, 0, 1, 1, 1, 1, 0, 0, 
722580, 1F, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
722600, 20, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
722620, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 
722640, 22, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
722660, 23, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
722680, 24, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
722700, 25, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
722720, 26, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
722740, 27, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
722760, 28, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
722780, 29, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
722800, 2A, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
722820, 2B, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
722840, 2C, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
722860, 2D, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
722880, 2E, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
722900, 2F, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
722920, 30, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
722940, 31, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
722960, 32, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
722980, 33, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
723000, 34, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
723020, 35, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
723040, 36, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
723060, 37, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
723080, 38, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
723100, 39, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
723120, 3A, 0, 0, 1, 1, 1, 0, 1, 0, 0, 
723140, 3B, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
723160, 3C, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
723180, 3D, 0, 0, 1, 1, 1, 1, 0, 1, 0, 
723200, 3E, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
723220, 3F, 0, 0, 1, 1, 1, 1, 1, 1, 0, 
723240, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
723260, 41, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
723280, 42, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
723300, 43, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
723320, 44, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
723340, 45, 0, 1, 0, 0, 0, 1, 0, 1, 0, 
723360, 46, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
723380, 47, 0, 1, 0, 0, 0, 1, 1, 1, 0, 
723400, 48, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
723420, 49, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
723440, 4A, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
723460, 4B, 0, 1, 0, 0, 1, 0, 1, 1, 0, 
723480, 4C, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
723500, 4D, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
723520, 4E, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
723540, 4F, 0, 1, 0, 0, 1, 1, 1, 1, 0, 
723560, 50, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
723580, 51, 0, 1, 0, 1, 0, 0, 0, 1, 0, 
723600, 52, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
723620, 53, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
723640, 54, 0, 1, 0, 1, 0, 1, 0, 0, 0, 
723660, 55, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
723680, 56, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
723700, 57, 0, 1, 0, 1, 0, 1, 1, 1, 0, 
723720, 58, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
723740, 59, 0, 1, 0, 1, 1, 0, 0, 1, 0, 
723760, 5A, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
723780, 5B, 0, 1, 0, 1, 1, 0, 1, 1, 0, 
723800, 5C, 0, 1, 0, 1, 1, 1, 0, 0, 0, 
723820, 5D, 0, 1, 0, 1, 1, 1, 0, 1, 0, 
723840, 5E, 0, 1, 0, 1, 1, 1, 1, 0, 0, 
723860, 5F, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
723880, 60, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
723900, 61, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
723920, 62, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
723940, 63, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
723960, 64, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
723980, 65, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
724000, 66, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
724020, 67, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
724040, 68, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
724060, 69, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
724080, 6A, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
724100, 6B, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
724120, 6C, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
724140, 6D, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
724160, 6E, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
724180, 6F, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
724200, 70, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
724220, 71, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
724240, 72, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
724260, 73, 0, 1, 1, 1, 0, 0, 1, 1, 0, 
724280, 74, 0, 1, 1, 1, 0, 1, 0, 0, 0, 
724300, 75, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
724320, 76, 0, 1, 1, 1, 0, 1, 1, 0, 0, 
724340, 77, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
724360, 78, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
724380, 79, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
724400, 7A, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
724420, 7B, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
724440, 7C, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
724460, 7D, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
724480, 7E, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
724500, 7F, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
724520, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
724540, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 
724560, 82, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
724580, 83, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
724600, 84, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
724620, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
724640, 86, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
724660, 87, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
724680, 88, 1, 0, 0, 0, 1, 0, 0, 0, 0, 
724700, 89, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
724720, 8A, 1, 0, 0, 0, 1, 0, 1, 0, 0, 
724740, 8B, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
724760, 8C, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
724780, 8D, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
724800, 8E, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
724820, 8F, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
724840, 90, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
724860, 91, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
724880, 92, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
724900, 93, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
724920, 94, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
724940, 95, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
724960, 96, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
724980, 97, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
725000, 98, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
725020, 99, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
725040, 9A, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
725060, 9B, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
725080, 9C, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
725100, 9D, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
725120, 9E, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
725140, 9F, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
725160, A0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
725180, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
725200, A2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
725220, A3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
725240, A4, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
725260, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
725280, A6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 
725300, A7, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
725320, A8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
725340, A9, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
725360, AA, 1, 0, 1, 0, 1, 0, 1, 0, 0, 
725380, AB, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
725400, AC, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
725420, AD, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
725440, AE, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
725460, AF, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
725480, B0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
725500, B1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
725520, B2, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
725540, B3, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
725560, B4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
725580, B5, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
725600, B6, 1, 0, 1, 1, 0, 1, 1, 0, 0, 
725620, B7, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
725640, B8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 
725660, B9, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
725680, BA, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
725700, BB, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
725720, BC, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
725740, BD, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
725760, BE, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
725780, BF, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
725800, C0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
725820, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 
725840, C2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 
725860, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
725880, C4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 
725900, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 
725920, C6, 1, 1, 0, 0, 0, 1, 1, 0, 0, 
725940, C7, 1, 1, 0, 0, 0, 1, 1, 1, 0, 
725960, C8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
725980, C9, 1, 1, 0, 0, 1, 0, 0, 1, 0, 
726000, CA, 1, 1, 0, 0, 1, 0, 1, 0, 0, 
726020, CB, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
726040, CC, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
726060, CD, 1, 1, 0, 0, 1, 1, 0, 1, 0, 
726080, CE, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
726100, CF, 1, 1, 0, 0, 1, 1, 1, 1, 0, 
726120, D0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
726140, D1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
726160, D2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 
726180, D3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 
726200, D4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 
726220, D5, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
726240, D6, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
726260, D7, 1, 1, 0, 1, 0, 1, 1, 1, 0, 
726280, D8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 
726300, D9, 1, 1, 0, 1, 1, 0, 0, 1, 0, 
726320, DA, 1, 1, 0, 1, 1, 0, 1, 0, 0, 
726340, DB, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
726360, DC, 1, 1, 0, 1, 1, 1, 0, 0, 0, 
726380, DD, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
726400, DE, 1, 1, 0, 1, 1, 1, 1, 0, 0, 
726420, DF, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
726440, E0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
726460, E1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 
726480, E2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
726500, E3, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
726520, E4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
726540, E5, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
726560, E6, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
726580, E7, 1, 1, 1, 0, 0, 1, 1, 1, 0, 
726600, E8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 
726620, E9, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
726640, EA, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
726660, EB, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
726680, EC, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
726700, ED, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
726720, EE, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
726740, EF, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
726760, F0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
726780, F1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
726800, F2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
726820, F3, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
726840, F4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
726860, F5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
726880, F6, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
726900, F7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
726920, F8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
726940, F9, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
726960, FA, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
726980, FB, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
727000, FC, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
727020, FD, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
727040, FE, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
727060, FF, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
727080, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
727100, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
727120, 02, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
727140, 03, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
727160, 04, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
727180, 05, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
727200, 06, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
727220, 07, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
727240, 08, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
727260, 09, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
727280, 0A, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
727300, 0B, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
727320, 0C, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
727340, 0D, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
727360, 0E, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
727380, 0F, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
727400, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
727420, 11, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
